macrogene,orthogroup,TP,FP,FN,TN,precision,recall
MG_0207,OG0004795,5,1,42,107725,0.8333333333333334,0.10638297872340426
MG_0207,OG0006863,5,1,42,107725,0.8333333333333334,0.10638297872340426
MG_0207,OG0007503,3,1,44,107725,0.75,0.06382978723404255
MG_0207,OG0007757,4,0,43,107726,1.0,0.0851063829787234
MG_0207,OG0009379,1,3,46,107723,0.25,0.02127659574468085
MG_0207,OG0010013,2,4,45,107722,0.3333333333333333,0.0425531914893617
MG_0207,OG0011116,3,1,44,107725,0.75,0.06382978723404255
MG_0207,OG0011154,3,1,44,107725,0.75,0.06382978723404255
MG_0207,OG0011183,1,3,46,107723,0.25,0.02127659574468085
MG_0207,OG0011189,3,3,44,107723,0.5,0.06382978723404255
MG_0207,OG0027579,2,0,45,107726,1.0,0.0425531914893617
MG_0207,OG0030117,1,0,46,107726,1.0,0.02127659574468085
MG_0207,OG0045766,1,0,46,107726,1.0,0.02127659574468085
MG_0207,OG0046740,1,0,46,107726,1.0,0.02127659574468085
MG_0208,OG0001472,3,12,79,107679,0.2,0.036585365853658534
MG_0208,OG0003744,1,7,81,107684,0.125,0.012195121951219513
MG_0208,OG0003769,6,0,76,107691,1.0,0.07317073170731707
MG_0208,OG0004524,1,5,81,107686,0.16666666666666666,0.012195121951219513
MG_0208,OG0005479,2,5,80,107686,0.2857142857142857,0.024390243902439025
MG_0208,OG0005521,3,3,79,107688,0.5,0.036585365853658534
MG_0208,OG0006361,4,1,78,107690,0.8,0.04878048780487805
MG_0208,OG0006472,3,1,79,107690,0.75,0.036585365853658534
MG_0208,OG0006565,3,2,79,107689,0.6,0.036585365853658534
MG_0208,OG0006593,4,2,78,107689,0.6666666666666666,0.04878048780487805
MG_0208,OG0006793,2,1,80,107690,0.6666666666666666,0.024390243902439025
MG_0208,OG0007088,2,3,80,107688,0.4,0.024390243902439025
MG_0208,OG0007226,3,4,79,107687,0.42857142857142855,0.036585365853658534
MG_0208,OG0007246,3,1,79,107690,0.75,0.036585365853658534
MG_0208,OG0008269,1,3,81,107688,0.25,0.012195121951219513
MG_0208,OG0008322,1,4,81,107687,0.2,0.012195121951219513
MG_0208,OG0008422,1,3,81,107688,0.25,0.012195121951219513
MG_0208,OG0008527,1,3,81,107688,0.25,0.012195121951219513
MG_0208,OG0008718,1,3,81,107688,0.25,0.012195121951219513
MG_0208,OG0008878,3,1,79,107690,0.75,0.036585365853658534
MG_0208,OG0008957,4,0,78,107691,1.0,0.04878048780487805
MG_0208,OG0009512,1,3,81,107688,0.25,0.012195121951219513
MG_0208,OG0009983,2,2,80,107689,0.5,0.024390243902439025
MG_0208,OG0010002,1,3,81,107688,0.25,0.012195121951219513
MG_0208,OG0010122,4,0,78,107691,1.0,0.04878048780487805
MG_0208,OG0010711,2,2,80,107689,0.5,0.024390243902439025
MG_0208,OG0011644,3,0,79,107691,1.0,0.036585365853658534
MG_0208,OG0011779,2,1,80,107690,0.6666666666666666,0.024390243902439025
MG_0208,OG0011814,2,1,80,107690,0.6666666666666666,0.024390243902439025
MG_0208,OG0011830,3,0,79,107691,1.0,0.036585365853658534
MG_0208,OG0011845,2,1,80,107690,0.6666666666666666,0.024390243902439025
MG_0208,OG0012044,3,0,79,107691,1.0,0.036585365853658534
MG_0208,OG0012226,2,1,80,107690,0.6666666666666666,0.024390243902439025
MG_0208,OG0013899,3,0,79,107691,1.0,0.036585365853658534
MG_0209,OG0000547,21,17,8,107727,0.5526315789473685,0.7241379310344828
MG_0209,OG0001910,1,16,28,107728,0.058823529411764705,0.034482758620689655
MG_0209,OG0013071,2,5,27,107739,0.2857142857142857,0.06896551724137931
MG_0209,OG0014247,5,0,24,107744,1.0,0.1724137931034483
MG_0210,OG0000626,12,6,39,107716,0.6666666666666666,0.23529411764705882
MG_0210,OG0000907,8,9,43,107713,0.47058823529411764,0.1568627450980392
MG_0210,OG0001398,2,22,49,107700,0.08333333333333333,0.0392156862745098
MG_0210,OG0001512,4,6,47,107716,0.4,0.0784313725490196
MG_0210,OG0003893,5,1,46,107721,0.8333333333333334,0.09803921568627451
MG_0210,OG0006367,3,3,48,107719,0.5,0.058823529411764705
MG_0210,OG0009195,5,0,46,107722,1.0,0.09803921568627451
MG_0210,OG0011327,3,0,48,107722,1.0,0.058823529411764705
MG_0210,OG0020504,1,1,50,107721,0.5,0.0196078431372549
MG_0210,OG0020521,1,0,50,107722,1.0,0.0196078431372549
MG_0210,OG0021673,1,1,50,107721,0.5,0.0196078431372549
MG_0210,OG0021689,2,0,49,107722,1.0,0.0392156862745098
MG_0210,OG0025954,2,0,49,107722,1.0,0.0392156862745098
MG_0210,OG0027623,1,0,50,107722,1.0,0.0196078431372549
MG_0210,OG0048884,1,0,50,107722,1.0,0.0196078431372549
MG_0211,OG0000407,14,4,28,107727,0.7777777777777778,0.3333333333333333
MG_0211,OG0006665,5,3,37,107728,0.625,0.11904761904761904
MG_0211,OG0007911,7,1,35,107730,0.875,0.16666666666666666
MG_0211,OG0011375,4,0,38,107731,1.0,0.09523809523809523
MG_0211,OG0015318,4,2,38,107729,0.6666666666666666,0.09523809523809523
MG_0211,OG0015445,2,0,40,107731,1.0,0.047619047619047616
MG_0211,OG0015477,3,1,39,107730,0.75,0.07142857142857142
MG_0211,OG0028896,2,0,40,107731,1.0,0.047619047619047616
MG_0211,OG0036447,1,0,41,107731,1.0,0.023809523809523808
MG_0212,OG0000228,5,24,9,107735,0.1724137931034483,0.35714285714285715
MG_0212,OG0007227,4,0,10,107759,1.0,0.2857142857142857
MG_0212,OG0009023,4,0,10,107759,1.0,0.2857142857142857
MG_0212,OG0011008,1,2,13,107757,0.3333333333333333,0.07142857142857142
MG_0213,OG0003113,5,4,33,107731,0.5555555555555556,0.13157894736842105
MG_0213,OG0005504,2,6,36,107729,0.25,0.05263157894736842
MG_0213,OG0006864,2,2,36,107733,0.5,0.05263157894736842
MG_0213,OG0007768,4,1,34,107734,0.8,0.10526315789473684
MG_0213,OG0014636,2,0,36,107735,1.0,0.05263157894736842
MG_0213,OG0017652,1,1,37,107734,0.5,0.02631578947368421
MG_0213,OG0019073,2,0,36,107735,1.0,0.05263157894736842
MG_0213,OG0019106,2,0,36,107735,1.0,0.05263157894736842
MG_0213,OG0019254,2,0,36,107735,1.0,0.05263157894736842
MG_0213,OG0023502,2,0,36,107735,1.0,0.05263157894736842
MG_0213,OG0025671,2,0,36,107735,1.0,0.05263157894736842
MG_0213,OG0025898,2,0,36,107735,1.0,0.05263157894736842
MG_0213,OG0025905,2,0,36,107735,1.0,0.05263157894736842
MG_0213,OG0027427,2,0,36,107735,1.0,0.05263157894736842
MG_0213,OG0027506,1,0,37,107735,1.0,0.02631578947368421
MG_0213,OG0031207,1,0,37,107735,1.0,0.02631578947368421
MG_0213,OG0035252,1,0,37,107735,1.0,0.02631578947368421
MG_0213,OG0040323,2,0,36,107735,1.0,0.05263157894736842
MG_0213,OG0049778,1,0,37,107735,1.0,0.02631578947368421
MG_0214,OG0000215,17,11,5,107740,0.6071428571428571,0.7727272727272727
MG_0214,OG0013568,4,0,18,107751,1.0,0.18181818181818182
MG_0214,OG0046704,1,0,21,107751,1.0,0.045454545454545456
MG_0215,OG0000107,1,99,54,107619,0.01,0.01818181818181818
MG_0215,OG0000204,1,66,54,107652,0.014925373134328358,0.01818181818181818
MG_0215,OG0000258,3,74,52,107644,0.03896103896103896,0.05454545454545454
MG_0215,OG0000640,2,30,53,107688,0.0625,0.03636363636363636
MG_0215,OG0000717,3,45,52,107673,0.0625,0.05454545454545454
MG_0215,OG0000760,2,34,53,107684,0.05555555555555555,0.03636363636363636
MG_0215,OG0001412,2,38,53,107680,0.05,0.03636363636363636
MG_0215,OG0001668,1,9,54,107709,0.1,0.01818181818181818
MG_0215,OG0002227,1,19,54,107699,0.05,0.01818181818181818
MG_0215,OG0003078,1,35,54,107683,0.027777777777777776,0.01818181818181818
MG_0215,OG0007052,1,9,54,107709,0.1,0.01818181818181818
MG_0215,OG0009834,1,7,54,107711,0.125,0.01818181818181818
MG_0215,OG0011975,1,20,54,107698,0.047619047619047616,0.01818181818181818
MG_0215,OG0012559,2,18,53,107700,0.1,0.03636363636363636
MG_0215,OG0013325,5,14,50,107704,0.2631578947368421,0.09090909090909091
MG_0215,OG0014974,1,3,54,107715,0.25,0.01818181818181818
MG_0215,OG0015939,1,12,54,107706,0.07692307692307693,0.01818181818181818
MG_0215,OG0015970,1,7,54,107711,0.125,0.01818181818181818
MG_0215,OG0017730,1,4,54,107714,0.2,0.01818181818181818
MG_0215,OG0019137,2,2,53,107716,0.5,0.03636363636363636
MG_0215,OG0020182,1,8,54,107710,0.1111111111111111,0.01818181818181818
MG_0215,OG0020271,1,5,54,107713,0.16666666666666666,0.01818181818181818
MG_0215,OG0023260,2,4,53,107714,0.3333333333333333,0.03636363636363636
MG_0215,OG0024122,1,0,54,107718,1.0,0.01818181818181818
MG_0215,OG0025682,1,2,54,107716,0.3333333333333333,0.01818181818181818
MG_0215,OG0028805,3,1,52,107717,0.75,0.05454545454545454
MG_0215,OG0028889,1,0,54,107718,1.0,0.01818181818181818
MG_0215,OG0028920,1,2,54,107716,0.3333333333333333,0.01818181818181818
MG_0215,OG0033324,1,2,54,107716,0.3333333333333333,0.01818181818181818
MG_0215,OG0033333,1,2,54,107716,0.3333333333333333,0.01818181818181818
MG_0215,OG0034214,1,1,54,107717,0.5,0.01818181818181818
MG_0215,OG0034596,1,0,54,107718,1.0,0.01818181818181818
MG_0215,OG0039491,1,2,54,107716,0.3333333333333333,0.01818181818181818
MG_0215,OG0056530,1,0,54,107718,1.0,0.01818181818181818
MG_0215,OG0061558,1,0,54,107718,1.0,0.01818181818181818
MG_0215,OG0062391,1,0,54,107718,1.0,0.01818181818181818
MG_0215,OG0062895,1,0,54,107718,1.0,0.01818181818181818
MG_0215,OG0094646,1,0,54,107718,1.0,0.01818181818181818
MG_0215,OG0095426,1,0,54,107718,1.0,0.01818181818181818
MG_0216,OG0005696,4,1,7,107761,0.8,0.36363636363636365
MG_0216,OG0006748,4,0,7,107762,1.0,0.36363636363636365
MG_0216,OG0006876,3,1,8,107761,0.75,0.2727272727272727
MG_0217,OG0001829,3,5,5,107760,0.375,0.375
MG_0217,OG0005701,1,2,7,107763,0.3333333333333333,0.125
MG_0217,OG0007173,3,1,5,107764,0.75,0.375
MG_0217,OG0046758,1,0,7,107765,1.0,0.125
MG_0218,OG0000744,8,0,15,107750,1.0,0.34782608695652173
MG_0218,OG0002027,9,1,14,107749,0.9,0.391304347826087
MG_0218,OG0007022,6,0,17,107750,1.0,0.2608695652173913
MG_0219,OG0002697,6,4,28,107735,0.6,0.17647058823529413
MG_0219,OG0004209,5,0,29,107739,1.0,0.14705882352941177
MG_0219,OG0004322,8,2,26,107737,0.8,0.23529411764705882
MG_0219,OG0007615,3,0,31,107739,1.0,0.08823529411764706
MG_0219,OG0008434,4,0,30,107739,1.0,0.11764705882352941
MG_0219,OG0008618,1,4,33,107735,0.2,0.029411764705882353
MG_0219,OG0009820,3,1,31,107738,0.75,0.08823529411764706
MG_0219,OG0011765,4,0,30,107739,1.0,0.11764705882352941
MG_0220,OG0000212,1,20,94,107658,0.047619047619047616,0.010526315789473684
MG_0220,OG0000481,8,14,87,107664,0.36363636363636365,0.08421052631578947
MG_0220,OG0000573,1,20,94,107658,0.047619047619047616,0.010526315789473684
MG_0220,OG0000649,2,11,93,107667,0.15384615384615385,0.021052631578947368
MG_0220,OG0001821,1,9,94,107669,0.1,0.010526315789473684
MG_0220,OG0001896,1,9,94,107669,0.1,0.010526315789473684
MG_0220,OG0001976,2,14,93,107664,0.125,0.021052631578947368
MG_0220,OG0002518,1,11,94,107667,0.08333333333333333,0.010526315789473684
MG_0220,OG0002931,1,8,94,107670,0.1111111111111111,0.010526315789473684
MG_0220,OG0003544,6,0,89,107678,1.0,0.06315789473684211
MG_0220,OG0003589,1,8,94,107670,0.1111111111111111,0.010526315789473684
MG_0220,OG0003909,1,5,94,107673,0.16666666666666666,0.010526315789473684
MG_0220,OG0004051,1,4,94,107674,0.2,0.010526315789473684
MG_0220,OG0004111,1,5,94,107673,0.16666666666666666,0.010526315789473684
MG_0220,OG0004171,2,4,93,107674,0.3333333333333333,0.021052631578947368
MG_0220,OG0004413,3,5,92,107673,0.375,0.031578947368421054
MG_0220,OG0004727,2,6,93,107672,0.25,0.021052631578947368
MG_0220,OG0004915,1,7,94,107671,0.125,0.010526315789473684
MG_0220,OG0005005,1,5,94,107673,0.16666666666666666,0.010526315789473684
MG_0220,OG0005133,2,2,93,107676,0.5,0.021052631578947368
MG_0220,OG0005306,3,3,92,107675,0.5,0.031578947368421054
MG_0220,OG0005460,2,0,93,107678,1.0,0.021052631578947368
MG_0220,OG0005967,2,4,93,107674,0.3333333333333333,0.021052631578947368
MG_0220,OG0006118,2,2,93,107676,0.5,0.021052631578947368
MG_0220,OG0006373,2,9,93,107669,0.18181818181818182,0.021052631578947368
MG_0220,OG0006449,1,3,94,107675,0.25,0.010526315789473684
MG_0220,OG0006662,1,7,94,107671,0.125,0.010526315789473684
MG_0220,OG0006768,2,2,93,107676,0.5,0.021052631578947368
MG_0220,OG0006990,1,5,94,107673,0.16666666666666666,0.010526315789473684
MG_0220,OG0007100,1,6,94,107672,0.14285714285714285,0.010526315789473684
MG_0220,OG0007760,1,4,94,107674,0.2,0.010526315789473684
MG_0220,OG0007822,2,2,93,107676,0.5,0.021052631578947368
MG_0220,OG0008934,2,1,93,107677,0.6666666666666666,0.021052631578947368
MG_0220,OG0008948,3,1,92,107677,0.75,0.031578947368421054
MG_0220,OG0009272,1,3,94,107675,0.25,0.010526315789473684
MG_0220,OG0009425,1,3,94,107675,0.25,0.010526315789473684
MG_0220,OG0010259,1,3,94,107675,0.25,0.010526315789473684
MG_0220,OG0011361,1,3,94,107675,0.25,0.010526315789473684
MG_0220,OG0011479,1,2,94,107676,0.3333333333333333,0.010526315789473684
MG_0220,OG0011823,1,2,94,107676,0.3333333333333333,0.010526315789473684
MG_0220,OG0011829,1,4,94,107674,0.2,0.010526315789473684
MG_0220,OG0012017,1,7,94,107671,0.125,0.010526315789473684
MG_0220,OG0012568,5,1,90,107677,0.8333333333333334,0.05263157894736842
MG_0220,OG0012808,1,6,94,107672,0.14285714285714285,0.010526315789473684
MG_0220,OG0013311,1,3,94,107675,0.25,0.010526315789473684
MG_0220,OG0013898,3,1,92,107677,0.75,0.031578947368421054
MG_0220,OG0016489,1,2,94,107676,0.3333333333333333,0.010526315789473684
MG_0220,OG0016791,1,1,94,107677,0.5,0.010526315789473684
MG_0220,OG0019142,1,1,94,107677,0.5,0.010526315789473684
MG_0220,OG0021578,2,0,93,107678,1.0,0.021052631578947368
MG_0220,OG0025741,1,1,94,107677,0.5,0.010526315789473684
MG_0220,OG0026113,1,1,94,107677,0.5,0.010526315789473684
MG_0220,OG0026203,1,1,94,107677,0.5,0.010526315789473684
MG_0220,OG0027507,1,1,94,107677,0.5,0.010526315789473684
MG_0220,OG0045982,1,0,94,107678,1.0,0.010526315789473684
MG_0220,OG0046719,1,0,94,107678,1.0,0.010526315789473684
MG_0220,OG0061638,1,0,94,107678,1.0,0.010526315789473684
MG_0220,OG0078971,1,0,94,107678,1.0,0.010526315789473684
MG_0221,OG0000354,19,1,31,107722,0.95,0.38
MG_0221,OG0000761,14,1,36,107722,0.9333333333333333,0.28
MG_0221,OG0006435,2,12,48,107711,0.14285714285714285,0.04
MG_0221,OG0006580,4,1,46,107722,0.8,0.08
MG_0221,OG0006640,1,2,49,107721,0.3333333333333333,0.02
MG_0221,OG0014617,1,2,49,107721,0.3333333333333333,0.02
MG_0221,OG0014791,2,0,48,107723,1.0,0.04
MG_0221,OG0014965,1,0,49,107723,1.0,0.02
MG_0221,OG0021663,2,0,48,107723,1.0,0.04
MG_0221,OG0023367,1,0,49,107723,1.0,0.02
MG_0221,OG0028867,1,0,49,107723,1.0,0.02
MG_0221,OG0029672,1,0,49,107723,1.0,0.02
MG_0221,OG0047390,1,0,49,107723,1.0,0.02
MG_0222,OG0002948,4,1,24,107744,0.8,0.14285714285714285
MG_0222,OG0004092,6,1,22,107744,0.8571428571428571,0.21428571428571427
MG_0222,OG0005958,2,4,26,107741,0.3333333333333333,0.07142857142857142
MG_0222,OG0006218,4,1,24,107744,0.8,0.14285714285714285
MG_0222,OG0006292,4,0,24,107745,1.0,0.14285714285714285
MG_0222,OG0006468,1,2,27,107743,0.3333333333333333,0.03571428571428571
MG_0222,OG0006549,3,2,25,107743,0.6,0.10714285714285714
MG_0222,OG0007977,4,0,24,107745,1.0,0.14285714285714285
MG_0223,OG0000309,1,23,56,107693,0.041666666666666664,0.017543859649122806
MG_0223,OG0000494,1,16,56,107700,0.058823529411764705,0.017543859649122806
MG_0223,OG0002067,1,21,56,107695,0.045454545454545456,0.017543859649122806
MG_0223,OG0002656,1,9,56,107707,0.1,0.017543859649122806
MG_0223,OG0003912,1,6,56,107710,0.14285714285714285,0.017543859649122806
MG_0223,OG0003927,2,4,55,107712,0.3333333333333333,0.03508771929824561
MG_0223,OG0004210,1,3,56,107713,0.25,0.017543859649122806
MG_0223,OG0004620,4,1,53,107715,0.8,0.07017543859649122
MG_0223,OG0004916,1,5,56,107711,0.16666666666666666,0.017543859649122806
MG_0223,OG0005512,2,4,55,107712,0.3333333333333333,0.03508771929824561
MG_0223,OG0006711,1,5,56,107711,0.16666666666666666,0.017543859649122806
MG_0223,OG0007831,1,3,56,107713,0.25,0.017543859649122806
MG_0223,OG0008053,1,3,56,107713,0.25,0.017543859649122806
MG_0223,OG0008477,2,5,55,107711,0.2857142857142857,0.03508771929824561
MG_0223,OG0009406,3,1,54,107715,0.75,0.05263157894736842
MG_0223,OG0009776,2,1,55,107715,0.6666666666666666,0.03508771929824561
MG_0223,OG0010239,1,3,56,107713,0.25,0.017543859649122806
MG_0223,OG0011123,1,3,56,107713,0.25,0.017543859649122806
MG_0223,OG0011604,1,5,56,107711,0.16666666666666666,0.017543859649122806
MG_0223,OG0012140,1,2,56,107714,0.3333333333333333,0.017543859649122806
MG_0223,OG0012544,3,0,54,107716,1.0,0.05263157894736842
MG_0223,OG0012624,1,2,56,107714,0.3333333333333333,0.017543859649122806
MG_0223,OG0014613,3,1,54,107715,0.75,0.05263157894736842
MG_0223,OG0015431,1,2,56,107714,0.3333333333333333,0.017543859649122806
MG_0223,OG0019270,1,0,56,107716,1.0,0.017543859649122806
MG_0223,OG0023528,1,1,56,107715,0.5,0.017543859649122806
MG_0223,OG0024136,1,0,56,107716,1.0,0.017543859649122806
MG_0223,OG0025816,1,1,56,107715,0.5,0.017543859649122806
MG_0223,OG0028855,1,0,56,107716,1.0,0.017543859649122806
MG_0223,OG0033697,1,0,56,107716,1.0,0.017543859649122806
MG_0223,OG0035516,1,1,56,107715,0.5,0.017543859649122806
MG_0223,OG0037788,1,0,56,107716,1.0,0.017543859649122806
MG_0223,OG0040227,2,0,55,107716,1.0,0.03508771929824561
MG_0223,OG0040238,1,0,56,107716,1.0,0.017543859649122806
MG_0223,OG0046556,1,0,56,107716,1.0,0.017543859649122806
MG_0223,OG0049275,1,0,56,107716,1.0,0.017543859649122806
MG_0223,OG0049720,1,0,56,107716,1.0,0.017543859649122806
MG_0223,OG0056518,1,0,56,107716,1.0,0.017543859649122806
MG_0223,OG0060140,2,0,55,107716,1.0,0.03508771929824561
MG_0223,OG0062671,1,0,56,107716,1.0,0.017543859649122806
MG_0223,OG0095193,1,0,56,107716,1.0,0.017543859649122806
MG_0223,OG0095343,1,0,56,107716,1.0,0.017543859649122806
MG_0224,OG0000682,1,19,117,107636,0.05,0.00847457627118644
MG_0224,OG0000807,1,20,117,107635,0.047619047619047616,0.00847457627118644
MG_0224,OG0001931,1,9,117,107646,0.1,0.00847457627118644
MG_0224,OG0002358,6,3,112,107652,0.6666666666666666,0.05084745762711865
MG_0224,OG0003859,5,4,113,107651,0.5555555555555556,0.0423728813559322
MG_0224,OG0004320,2,5,116,107650,0.2857142857142857,0.01694915254237288
MG_0224,OG0005394,4,0,114,107655,1.0,0.03389830508474576
MG_0224,OG0005790,5,0,113,107655,1.0,0.0423728813559322
MG_0224,OG0006024,3,2,115,107653,0.6,0.025423728813559324
MG_0224,OG0006432,5,1,113,107654,0.8333333333333334,0.0423728813559322
MG_0224,OG0006762,4,0,114,107655,1.0,0.03389830508474576
MG_0224,OG0006789,2,5,116,107650,0.2857142857142857,0.01694915254237288
MG_0224,OG0007138,4,2,114,107653,0.6666666666666666,0.03389830508474576
MG_0224,OG0007184,2,2,116,107653,0.5,0.01694915254237288
MG_0224,OG0007466,1,5,117,107650,0.16666666666666666,0.00847457627118644
MG_0224,OG0007856,2,2,116,107653,0.5,0.01694915254237288
MG_0224,OG0007913,3,0,115,107655,1.0,0.025423728813559324
MG_0224,OG0007994,2,3,116,107652,0.4,0.01694915254237288
MG_0224,OG0008168,4,0,114,107655,1.0,0.03389830508474576
MG_0224,OG0008359,2,2,116,107653,0.5,0.01694915254237288
MG_0224,OG0008446,1,3,117,107652,0.25,0.00847457627118644
MG_0224,OG0008692,3,1,115,107654,0.75,0.025423728813559324
MG_0224,OG0008980,4,0,114,107655,1.0,0.03389830508474576
MG_0224,OG0008994,1,3,117,107652,0.25,0.00847457627118644
MG_0224,OG0009121,2,1,116,107654,0.6666666666666666,0.01694915254237288
MG_0224,OG0009291,2,2,116,107653,0.5,0.01694915254237288
MG_0224,OG0009452,1,3,117,107652,0.25,0.00847457627118644
MG_0224,OG0009670,4,0,114,107655,1.0,0.03389830508474576
MG_0224,OG0009726,3,1,115,107654,0.75,0.025423728813559324
MG_0224,OG0009761,4,2,114,107653,0.6666666666666666,0.03389830508474576
MG_0224,OG0009864,1,4,117,107651,0.2,0.00847457627118644
MG_0224,OG0010314,4,0,114,107655,1.0,0.03389830508474576
MG_0224,OG0010516,3,1,115,107654,0.75,0.025423728813559324
MG_0224,OG0010925,4,0,114,107655,1.0,0.03389830508474576
MG_0224,OG0011085,2,1,116,107654,0.6666666666666666,0.01694915254237288
MG_0224,OG0011134,4,0,114,107655,1.0,0.03389830508474576
MG_0224,OG0011297,3,0,115,107655,1.0,0.025423728813559324
MG_0224,OG0011382,1,3,117,107652,0.25,0.00847457627118644
MG_0224,OG0011872,2,1,116,107654,0.6666666666666666,0.01694915254237288
MG_0224,OG0012061,1,2,117,107653,0.3333333333333333,0.00847457627118644
MG_0224,OG0012135,2,1,116,107654,0.6666666666666666,0.01694915254237288
MG_0224,OG0012803,1,2,117,107653,0.3333333333333333,0.00847457627118644
MG_0224,OG0013132,3,1,115,107654,0.75,0.025423728813559324
MG_0224,OG0015986,3,0,115,107655,1.0,0.025423728813559324
MG_0225,OG0000450,1,18,18,107736,0.05263157894736842,0.05263157894736842
MG_0225,OG0001660,8,3,11,107751,0.7272727272727273,0.42105263157894735
MG_0225,OG0002488,5,3,14,107751,0.625,0.2631578947368421
MG_0225,OG0023639,1,1,18,107753,0.5,0.05263157894736842
MG_0225,OG0045782,1,0,18,107754,1.0,0.05263157894736842
MG_0225,OG0048748,1,0,18,107754,1.0,0.05263157894736842
MG_0225,OG0048763,1,0,18,107754,1.0,0.05263157894736842
MG_0225,OG0062457,1,0,18,107754,1.0,0.05263157894736842
MG_0226,OG0008216,8,0,30,107735,1.0,0.21052631578947367
MG_0226,OG0012566,4,0,34,107735,1.0,0.10526315789473684
MG_0226,OG0013883,6,0,32,107735,1.0,0.15789473684210525
MG_0226,OG0017482,4,0,34,107735,1.0,0.10526315789473684
MG_0226,OG0021083,1,1,37,107734,0.5,0.02631578947368421
MG_0226,OG0021747,2,0,36,107735,1.0,0.05263157894736842
MG_0226,OG0022684,2,0,36,107735,1.0,0.05263157894736842
MG_0226,OG0023568,1,1,37,107734,0.5,0.02631578947368421
MG_0226,OG0023940,1,0,37,107735,1.0,0.02631578947368421
MG_0226,OG0024575,1,1,37,107734,0.5,0.02631578947368421
MG_0226,OG0026152,2,0,36,107735,1.0,0.05263157894736842
MG_0226,OG0027502,2,0,36,107735,1.0,0.05263157894736842
MG_0226,OG0028852,1,1,37,107734,0.5,0.02631578947368421
MG_0226,OG0036252,1,1,37,107734,0.5,0.02631578947368421
MG_0226,OG0047429,1,0,37,107735,1.0,0.02631578947368421
MG_0226,OG0047710,1,0,37,107735,1.0,0.02631578947368421
MG_0227,OG0000300,14,9,17,107733,0.6086956521739131,0.45161290322580644
MG_0227,OG0002097,9,1,22,107741,0.9,0.2903225806451613
MG_0227,OG0005061,2,4,29,107738,0.3333333333333333,0.06451612903225806
MG_0227,OG0005739,3,5,28,107737,0.375,0.0967741935483871
MG_0227,OG0018730,1,2,30,107740,0.3333333333333333,0.03225806451612903
MG_0227,OG0023261,1,1,30,107741,0.5,0.03225806451612903
MG_0227,OG0045952,1,0,30,107742,1.0,0.03225806451612903
MG_0228,OG0000218,9,5,24,107735,0.6428571428571429,0.2727272727272727
MG_0228,OG0000980,10,2,23,107738,0.8333333333333334,0.30303030303030304
MG_0228,OG0002203,7,0,26,107740,1.0,0.21212121212121213
